id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
M07501,财政学,经济学,S075,IE,48,0.76,财政学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M07502,土木工程,工学,S075,RC,46,0.777,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
M07503,通信工程,工学,S075,RI,86,0.885,研究信息如何高效可靠地传输，从 5G 到卫星通信都在其中。,通信原理|信号处理|电磁场与电磁波|移动通信|网络技术,通信工程师|网络工程师|运营商技术岗|设备研发,5G/6G 与物联网持续推进，行业需求稳健。,喜欢数理、关注网络与无线技术的人。
M07504,音乐学,艺术学,S075,AE,40,0.774,音乐学属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M07505,信息管理与信息系统,管理学,S075,EC,44,0.81,信息管理与信息系统属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M07601,财政学,经济学,S076,IE,39,0.769,财政学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M07602,英语,文学,S076,AS,60,0.771,学习英语语言文学与翻译，是跨文化沟通的工具型专业。,综合英语|英语写作|翻译|语言学|英美文学,教师|翻译|外贸|涉外文秘,需'英语+第二技能'复合，单一语言竞争力下降。,语言天赋好、喜欢跨文化交流、表达流畅的人。
M07603,动物科学,农学,S076,RI,47,0.83,动物科学属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M07604,社会学,法学,S076,SE,50,0.822,社会学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M07605,经济学,经济学,S076,IE,78,0.799,研究资源配置与经济运行规律，培养理性分析经济问题的能力。,微观经济学|宏观经济学|计量经济学|货币银行学|财政学,银行/证券|政策研究|咨询|企业经济分析,口径宽、平台高，名校背景与量化能力是关键。,对社会经济现象感兴趣、逻辑与数理兼备的人。
M07606,物理学,理学,S076,IR,60,0.822,探索物质与能量的基本规律，是众多工科与高新技术的源头。,力学|电磁学|量子力学|热力学统计物理|电动力学,科研深造|半导体/光电|教育|技术研发,基础学科，深造后在芯片、新材料、科研领域有空间。,好奇心强、数理拔尖、有志于科研或高新技术的人。
M07701,教育学,教育学,S077,SI,51,0.841,研究教育规律与人的发展，面向教学、教研与教育管理。,教育学原理|教育心理学|课程与教学论|教育研究方法,教师|教研员|教育机构|教育行政,考编需求稳定，教育数字化带来新岗位。,有爱心耐心、喜欢与学生相处、乐于助人成长的人。
M07702,经济学,经济学,S077,IE,80,0.868,研究资源配置与经济运行规律，培养理性分析经济问题的能力。,微观经济学|宏观经济学|计量经济学|货币银行学|财政学,银行/证券|政策研究|咨询|企业经济分析,口径宽、平台高，名校背景与量化能力是关键。,对社会经济现象感兴趣、逻辑与数理兼备的人。
M07703,生物医学工程,工学,S077,RI,46,0.806,生物医学工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M07704,政治学与行政学,法学,S077,SE,39,0.832,政治学与行政学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M07705,人工智能,工学,S077,IR,100,0.952,研究让机器具备感知、学习与决策能力，是近年最热门的新工科。,机器学习|深度学习|概率统计|线性代数|自然语言处理,算法工程师|机器学习工程师|数据科学家|AI 产品研发,技术风口，头部企业争抢人才，但对数学与科研能力要求高。,数学好、喜欢探索前沿、有耐心做实验调参的人。
M07706,能源与动力工程,工学,S077,RI,42,0.81,能源与动力工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M07707,药学,医学,S077,IS,47,0.808,药学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M07708,环境设计,艺术学,S077,AE,50,0.779,环境设计属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M07801,预防医学,医学,S078,IS,39,0.839,预防医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M07802,新闻学,文学,S078,AE,62,0.793,研究新闻传播规律，培养采写编评与全媒体内容能力。,新闻学概论|采访写作|传播学|新媒体|媒介伦理,记者/编辑|新媒体运营|公关/品牌|内容创作,传统媒体收缩、新媒体扩张，复合内容人才仍被需要。,好奇心强、善表达、反应快、关注社会议题的人。
M07803,植物保护,农学,S078,RI,49,0.828,植物保护属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M07804,临床医学,医学,S078,IS,89,0.827,培养能诊治疾病的医生，学制长、投入大、社会价值高。,人体解剖学|生理学|病理学|诊断学|内科学|外科学,临床医生|住院医师|专科医生|医学研究,需求刚性、职业稳定，但需读研规培、成才周期长。,责任心强、能承受压力与长学制、愿意救死扶伤的人。
M07805,材料科学与工程,工学,S078,RI,41,0.817,材料科学与工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M07806,社会学,法学,S078,SE,44,0.776,社会学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M07807,口腔医学,医学,S078,IR,91,0.883,专注口腔颌面疾病的诊治，动手性强、职业回报较高。,口腔解剖生理|口腔组织病理|牙体牙髓病学|口腔修复学,口腔医生|正畸/修复医生|私立诊所|口腔医院,消费医疗增长快，执业灵活、收入弹性大。,手巧细致、有耐心、喜欢与人打交道又偏技术的人。
M07901,市场营销,管理学,S079,EC,50,0.766,市场营销属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M07902,植物保护,农学,S079,RI,45,0.838,植物保护属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M07903,土木工程,工学,S079,RC,44,0.817,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
M07904,教育学,教育学,S079,SI,49,0.776,研究教育规律与人的发展，面向教学、教研与教育管理。,教育学原理|教育心理学|课程与教学论|教育研究方法,教师|教研员|教育机构|教育行政,考编需求稳定，教育数字化带来新岗位。,有爱心耐心、喜欢与学生相处、乐于助人成长的人。
M07905,金融学,经济学,S079,EC,87,0.868,研究资金的融通与资产定价，是高薪向往者的热门选择。,金融学|公司金融|投资学|金融市场|计量经济学,银行|证券/基金|风控|金融科技,头部岗位高薪但竞争激烈，量化与复合背景吃香。,关注市场、抗压、数理与沟通俱佳、进取心强的人。
M07906,软件工程,工学,S079,IC,98,0.913,侧重大型软件的工程化开发与团队协作，偏'造软件'的工程实践。,软件工程导论|面向对象设计|软件测试|项目管理|Web 开发,软件开发工程师|测试工程师|项目经理|运维开发,与计算机科学高度相近，工程岗位需求稳定，落地性强。,动手能力强、喜欢做出可用产品、注重规范与协作的人。
M08001,物流管理,管理学,S080,EC,50,0.768,物流管理属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M08002,预防医学,医学,S080,IS,50,0.809,预防医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M08003,金融学,经济学,S080,EC,85,0.845,研究资金的融通与资产定价，是高薪向往者的热门选择。,金融学|公司金融|投资学|金融市场|计量经济学,银行|证券/基金|风控|金融科技,头部岗位高薪但竞争激烈，量化与复合背景吃香。,关注市场、抗压、数理与沟通俱佳、进取心强的人。
M08004,口腔医学,医学,S080,IR,89,0.864,专注口腔颌面疾病的诊治，动手性强、职业回报较高。,口腔解剖生理|口腔组织病理|牙体牙髓病学|口腔修复学,口腔医生|正畸/修复医生|私立诊所|口腔医院,消费医疗增长快，执业灵活、收入弹性大。,手巧细致、有耐心、喜欢与人打交道又偏技术的人。
M08005,中医学,医学,S080,IS,50,0.837,中医学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M08006,药学,医学,S080,IS,43,0.828,药学属于医学门类，系统学习该领域的基础理论与专业技能。,医学基础|专业核心课|实践与实验|前沿专题,医学相关技术岗|行业研发/管理|深造读研|考公考编,医学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对医学领域有兴趣、愿意系统学习的人。
M08007,人力资源管理,管理学,S080,EC,44,0.792,人力资源管理属于管理学门类，系统学习该领域的基础理论与专业技能。,管理学基础|专业核心课|实践与实验|前沿专题,管理学相关技术岗|行业研发/管理|深造读研|考公考编,管理学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对管理学领域有兴趣、愿意系统学习的人。
M08101,材料科学与工程,工学,S081,RI,51,0.798,材料科学与工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M08102,计算机科学与技术,工学,S081,IR,100,0.912,研究计算机系统与软件，教你如何让机器按你的想法运转。,数据结构|操作系统|计算机网络|算法设计|数据库原理,软件工程师|算法工程师|后端/前端开发|数据工程师,数字经济核心赛道，人才需求长期旺盛，薪资水平居前列。,喜欢逻辑推理、爱钻研、能坐得住、对新技术好奇的人。
M08103,人工智能,工学,S081,IR,97,0.922,研究让机器具备感知、学习与决策能力，是近年最热门的新工科。,机器学习|深度学习|概率统计|线性代数|自然语言处理,算法工程师|机器学习工程师|数据科学家|AI 产品研发,技术风口，头部企业争抢人才，但对数学与科研能力要求高。,数学好、喜欢探索前沿、有耐心做实验调参的人。
M08104,心理学,理学,S081,IS,66,0.817,研究心理与行为规律，兼具科学性与助人价值。,普通心理学|实验心理学|心理统计|认知心理学|心理测量,心理咨询|用户研究|人力资源|教育/科研,心理健康需求上升，但临床岗位多需深造与资质。,对人感兴趣、善于观察倾听、理性与共情兼备的人。
M08105,广告学,文学,S081,AS,41,0.771,广告学属于文学门类，系统学习该领域的基础理论与专业技能。,文学基础|专业核心课|实践与实验|前沿专题,文学相关技术岗|行业研发/管理|深造读研|考公考编,文学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对文学领域有兴趣、愿意系统学习的人。
M08106,国际经济与贸易,经济学,S081,IE,46,0.762,国际经济与贸易属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M08107,环境工程,工学,S081,RI,41,0.826,环境工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M08108,园艺,农学,S081,RI,47,0.84,园艺属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M08201,新闻学,文学,S082,AE,56,0.722,研究新闻传播规律，培养采写编评与全媒体内容能力。,新闻学概论|采访写作|传播学|新媒体|媒介伦理,记者/编辑|新媒体运营|公关/品牌|内容创作,传统媒体收缩、新媒体扩张，复合内容人才仍被需要。,好奇心强、善表达、反应快、关注社会议题的人。
M08202,化学,理学,S082,IR,46,0.799,研究物质的组成、性质与变化，连接材料、能源与生命科学。,无机化学|有机化学|分析化学|物理化学|结构化学,材料/化工研发|制药|质检分析|科研深造,需深造提升竞争力，新能源与新材料带来新机会。,喜欢做实验、对微观世界好奇、细致耐心的人。
M08203,政治学与行政学,法学,S082,SE,40,0.849,政治学与行政学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M08204,汉语言文学,文学,S082,AS,57,0.759,研究中国语言文学，是文科'母机'专业，口径宽、底蕴深。,现代汉语|古代汉语|中国古代文学|文学理论|写作,教师|编辑/新媒体|文案|公务员/文秘,考编考公友好，内容行业需要优秀的文字能力。,热爱阅读写作、语言感受力强、表达细腻的人。
M08205,临床医学,医学,S082,IS,84,0.825,培养能诊治疾病的医生，学制长、投入大、社会价值高。,人体解剖学|生理学|病理学|诊断学|内科学|外科学,临床医生|住院医师|专科医生|医学研究,需求刚性、职业稳定，但需读研规培、成才周期长。,责任心强、能承受压力与长学制、愿意救死扶伤的人。
M08206,数学与应用数学,理学,S082,IC,72,0.833,研究数学理论及其应用，是众多学科与高薪行业的'万金油'底座。,数学分析|高等代数|概率论|实变函数|数值分析,数据/算法岗|金融量化|教师|深造科研,数学好可转码、转金融、转 AI，路径宽但需继续深造。,逻辑严密、热爱抽象思考、不畏惧难题的人。
M08207,环境设计,艺术学,S082,AE,44,0.774,环境设计属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M08208,生物医学工程,工学,S082,RI,40,0.777,生物医学工程属于工学门类，系统学习该领域的基础理论与专业技能。,工学基础|专业核心课|实践与实验|前沿专题,工学相关技术岗|行业研发/管理|深造读研|考公考编,工学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对工学领域有兴趣、愿意系统学习的人。
M08301,汉语言文学,文学,S083,AS,59,0.777,研究中国语言文学，是文科'母机'专业，口径宽、底蕴深。,现代汉语|古代汉语|中国古代文学|文学理论|写作,教师|编辑/新媒体|文案|公务员/文秘,考编考公友好，内容行业需要优秀的文字能力。,热爱阅读写作、语言感受力强、表达细腻的人。
M08302,心理学,理学,S083,IS,69,0.787,研究心理与行为规律，兼具科学性与助人价值。,普通心理学|实验心理学|心理统计|认知心理学|心理测量,心理咨询|用户研究|人力资源|教育/科研,心理健康需求上升，但临床岗位多需深造与资质。,对人感兴趣、善于观察倾听、理性与共情兼备的人。
M08303,软件工程,工学,S083,IC,92,0.916,侧重大型软件的工程化开发与团队协作，偏'造软件'的工程实践。,软件工程导论|面向对象设计|软件测试|项目管理|Web 开发,软件开发工程师|测试工程师|项目经理|运维开发,与计算机科学高度相近，工程岗位需求稳定，落地性强。,动手能力强、喜欢做出可用产品、注重规范与协作的人。
M08304,护理学,医学,S083,SC,58,0.877,培养专业护理人才，是医疗体系不可或缺的一环。,基础护理学|内外科护理|解剖生理|药理学|急救护理,临床护士|专科护士|社区护理|护理管理,老龄化带来持续需求，就业率高、岗位稳定。,细心耐心、有爱心、能适应轮班、乐于照护他人的人。
M08305,音乐学,艺术学,S083,AE,44,0.768,音乐学属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M08306,学前教育,教育学,S083,SA,55,0.855,培养幼儿教育人才，重视儿童发展与综合素养。,学前心理学|学前教育学|幼儿园课程|儿童游戏|艺术技能,幼儿教师|早教|幼教管理|儿童产品,学前普惠政策推进，持证就业需求稳定。,喜欢孩子、有亲和力与艺术表现力、耐心细致的人。
M08401,统计学,理学,S084,IC,70,0.843,研究如何从数据中提取规律，是数据科学时代的核心方法学。,概率论|数理统计|回归分析|多元统计|机器学习,数据分析师|数据科学家|风控/精算|市场研究,各行业数字化都需要数据人才，应用广、需求旺。,对数据敏感、喜欢用量化方法解决问题的人。
M08402,软件工程,工学,S084,IC,99,0.909,侧重大型软件的工程化开发与团队协作，偏'造软件'的工程实践。,软件工程导论|面向对象设计|软件测试|项目管理|Web 开发,软件开发工程师|测试工程师|项目经理|运维开发,与计算机科学高度相近，工程岗位需求稳定，落地性强。,动手能力强、喜欢做出可用产品、注重规范与协作的人。
M08403,财政学,经济学,S084,IE,49,0.801,财政学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M08404,广告学,文学,S084,AS,51,0.754,广告学属于文学门类，系统学习该领域的基础理论与专业技能。,文学基础|专业核心课|实践与实验|前沿专题,文学相关技术岗|行业研发/管理|深造读研|考公考编,文学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对文学领域有兴趣、愿意系统学习的人。
M08405,心理学,理学,S084,IS,65,0.797,研究心理与行为规律，兼具科学性与助人价值。,普通心理学|实验心理学|心理统计|认知心理学|心理测量,心理咨询|用户研究|人力资源|教育/科研,心理健康需求上升，但临床岗位多需深造与资质。,对人感兴趣、善于观察倾听、理性与共情兼备的人。
M08406,物理学,理学,S084,IR,57,0.789,探索物质与能量的基本规律，是众多工科与高新技术的源头。,力学|电磁学|量子力学|热力学统计物理|电动力学,科研深造|半导体/光电|教育|技术研发,基础学科，深造后在芯片、新材料、科研领域有空间。,好奇心强、数理拔尖、有志于科研或高新技术的人。
M08501,金融学,经济学,S085,EC,93,0.821,研究资金的融通与资产定价，是高薪向往者的热门选择。,金融学|公司金融|投资学|金融市场|计量经济学,银行|证券/基金|风控|金融科技,头部岗位高薪但竞争激烈，量化与复合背景吃香。,关注市场、抗压、数理与沟通俱佳、进取心强的人。
M08502,园艺,农学,S085,RI,44,0.795,园艺属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M08503,电子信息工程,工学,S085,RI,89,0.877,研究信号、电路与通信，连接软硬件，是信息时代的硬件底座。,电路分析|信号与系统|数字电路|通信原理|嵌入式系统,硬件工程师|嵌入式开发|通信工程师|芯片相关岗位,受益于半导体与智能硬件国产化，硬核方向前景广阔。,喜欢动手做电路、对软硬结合感兴趣、踏实严谨的人。
M08504,统计学,理学,S085,IC,77,0.861,研究如何从数据中提取规律，是数据科学时代的核心方法学。,概率论|数理统计|回归分析|多元统计|机器学习,数据分析师|数据科学家|风控/精算|市场研究,各行业数字化都需要数据人才，应用广、需求旺。,对数据敏感、喜欢用量化方法解决问题的人。
M08505,社会学,法学,S085,SE,44,0.834,社会学属于法学门类，系统学习该领域的基础理论与专业技能。,法学基础|专业核心课|实践与实验|前沿专题,法学相关技术岗|行业研发/管理|深造读研|考公考编,法学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对法学领域有兴趣、愿意系统学习的人。
M08506,通信工程,工学,S085,RI,81,0.87,研究信息如何高效可靠地传输，从 5G 到卫星通信都在其中。,通信原理|信号处理|电磁场与电磁波|移动通信|网络技术,通信工程师|网络工程师|运营商技术岗|设备研发,5G/6G 与物联网持续推进，行业需求稳健。,喜欢数理、关注网络与无线技术的人。
M08601,新闻学,文学,S086,AE,68,0.805,研究新闻传播规律，培养采写编评与全媒体内容能力。,新闻学概论|采访写作|传播学|新媒体|媒介伦理,记者/编辑|新媒体运营|公关/品牌|内容创作,传统媒体收缩、新媒体扩张，复合内容人才仍被需要。,好奇心强、善表达、反应快、关注社会议题的人。
M08602,物理学,理学,S086,IR,54,0.799,探索物质与能量的基本规律，是众多工科与高新技术的源头。,力学|电磁学|量子力学|热力学统计物理|电动力学,科研深造|半导体/光电|教育|技术研发,基础学科，深造后在芯片、新材料、科研领域有空间。,好奇心强、数理拔尖、有志于科研或高新技术的人。
M08603,统计学,理学,S086,IC,79,0.809,研究如何从数据中提取规律，是数据科学时代的核心方法学。,概率论|数理统计|回归分析|多元统计|机器学习,数据分析师|数据科学家|风控/精算|市场研究,各行业数字化都需要数据人才，应用广、需求旺。,对数据敏感、喜欢用量化方法解决问题的人。
M08604,教育学,教育学,S086,SI,51,0.803,研究教育规律与人的发展，面向教学、教研与教育管理。,教育学原理|教育心理学|课程与教学论|教育研究方法,教师|教研员|教育机构|教育行政,考编需求稳定，教育数字化带来新岗位。,有爱心耐心、喜欢与学生相处、乐于助人成长的人。
M08605,汉语国际教育,文学,S086,AS,45,0.759,汉语国际教育属于文学门类，系统学习该领域的基础理论与专业技能。,文学基础|专业核心课|实践与实验|前沿专题,文学相关技术岗|行业研发/管理|深造读研|考公考编,文学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对文学领域有兴趣、愿意系统学习的人。
M08606,植物保护,农学,S086,RI,47,0.766,植物保护属于农学门类，系统学习该领域的基础理论与专业技能。,农学基础|专业核心课|实践与实验|前沿专题,农学相关技术岗|行业研发/管理|深造读研|考公考编,农学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对农学领域有兴趣、愿意系统学习的人。
M08607,环境设计,艺术学,S086,AE,44,0.832,环境设计属于艺术学门类，系统学习该领域的基础理论与专业技能。,艺术学基础|专业核心课|实践与实验|前沿专题,艺术学相关技术岗|行业研发/管理|深造读研|考公考编,艺术学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对艺术学领域有兴趣、愿意系统学习的人。
M08608,工商管理,管理学,S086,ES,69,0.837,学习企业经营管理的通识，培养综合管理与商业思维。,管理学|市场营销|组织行为学|财务管理|战略管理,管培生|运营/市场|人力资源|创业,口径宽但偏通识，需用实习与技能形成差异化竞争力。,善于沟通协调、有领导欲、喜欢与人和业务打交道的人。
M08701,国际经济与贸易,经济学,S087,IE,45,0.842,国际经济与贸易属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M08702,保险学,经济学,S087,IE,41,0.802,保险学属于经济学门类，系统学习该领域的基础理论与专业技能。,经济学基础|专业核心课|实践与实验|前沿专题,经济学相关技术岗|行业研发/管理|深造读研|考公考编,经济学门类应用面较广，结合个人兴趣与实习可形成竞争力。,对经济学领域有兴趣、愿意系统学习的人。
M08703,通信工程,工学,S087,RI,86,0.915,研究信息如何高效可靠地传输，从 5G 到卫星通信都在其中。,通信原理|信号处理|电磁场与电磁波|移动通信|网络技术,通信工程师|网络工程师|运营商技术岗|设备研发,5G/6G 与物联网持续推进，行业需求稳健。,喜欢数理、关注网络与无线技术的人。
M08704,护理学,医学,S087,SC,59,0.863,培养专业护理人才，是医疗体系不可或缺的一环。,基础护理学|内外科护理|解剖生理|药理学|急救护理,临床护士|专科护士|社区护理|护理管理,老龄化带来持续需求，就业率高、岗位稳定。,细心耐心、有爱心、能适应轮班、乐于照护他人的人。
M08705,计算机科学与技术,工学,S087,IR,96,0.932,研究计算机系统与软件，教你如何让机器按你的想法运转。,数据结构|操作系统|计算机网络|算法设计|数据库原理,软件工程师|算法工程师|后端/前端开发|数据工程师,数字经济核心赛道，人才需求长期旺盛，薪资水平居前列。,喜欢逻辑推理、爱钻研、能坐得住、对新技术好奇的人。
M08706,生物科学,理学,S087,IR,49,0.72,研究生命现象与规律，是生物医药与现代农业的科学基础。,普通生物学|生物化学|分子生物学|细胞生物学|遗传学,生物医药研发|科研深造|检测分析|生物技术,需深造，生物医药长期向好但成才周期较长。,热爱生命科学、愿意读研深造、能耐住科研寂寞的人。
M08707,土木工程,工学,S087,RC,46,0.829,研究房屋、桥梁、道路等基础设施的设计与建造。,结构力学|混凝土结构|土力学|工程测量|施工技术,结构工程师|施工管理|造价工程师|设计院技术岗,基建增速放缓，转向运维、地下空间与新基建方向。,踏实能吃苦、愿意下现场、对工程建造有兴趣的人。
